contract_0xf0bae7189bf0ebbaa76b5a6b372c9db837e455c4,1,0xf0bae7189bf0ebbaa76b5a6b372c9db837e455c4,Contract 0xf0bae7189bf0ebbaa76b5a6b372c9db837e455c4
contract_0x44e37608f744a7aeb16f7dc9bf052c310e6cd015,1,0x44e37608f744a7aeb16f7dc9bf052c310e6cd015,Contract 0x44e37608f744a7aeb16f7dc9bf052c310e6cd015
pendle_votingescrowpendlemainchain,1,0x4f30a9d41b80ecc5b94306ab4364951ae3170210,Pendle: VotingEscrowPendleMainchain
contract_0xd4517dbeef443cf3d1d760abdd4268f12940c6f8,1,0xd4517dbeef443cf3d1d760abdd4268f12940c6f8,Contract 0xd4517dbeef443cf3d1d760abdd4268f12940c6f8
ethtrade_erc1967proxy,1,0x509b52749c2991b7472b3ee5876f5e0bca8f2429,Ethtrade: ERC1967Proxy
stargate_v2_stargatepoolnative,1,0x77b2043768d28e9c9ab44e1abfc95944bce57931,Stargate_v2: StargatePoolNative
contract_0x8ac4ae65b3656e26dc4e0e69108b392283350f55,1,0x8ac4ae65b3656e26dc4e0e69108b392283350f55,Contract 0x8ac4ae65b3656e26dc4e0e69108b392283350f55
layer3_staking,1,0x8e02d37b6cad86039bdd11095b8c879b907f7d10,Layer3: Staking
contract_0xbd25f1cc84d30ce373ce3411f6270be597f91401,1,0xbd25f1cc84d30ce373ce3411f6270be597f91401,Contract 0xbd25f1cc84d30ce373ce3411f6270be597f91401
contract_0x8407490c88667c1c5ca2910f95dd4027c84e1804,1,0x8407490c88667c1c5ca2910f95dd4027c84e1804,Contract 0x8407490c88667c1c5ca2910f95dd4027c84e1804
ozak_ai_tokenpresale,1,0xc73a02c63277fc12f28ae6d78bd7e1b6b425911b,Ozak_ai: TokenPresale
circle_messagetransmitter,1,0x0a992d191deec32afe36203ad87d7d289a738f81,Circle: MessageTransmitter
gnosis_safe_safeproxyfactory_v_1_4_1,1,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,Gnosis_safe: SafeProxyFactory_v_1_4_1
contract_0x7678dfc2406ac2d60f174813e8a79f2b69861455,1,0x7678dfc2406ac2d60f174813e8a79f2b69861455,Contract 0x7678dfc2406ac2d60f174813e8a79f2b69861455
contract_0xb3911c121909736a9c1a76e5cf078d19a3e7d233,1,0xb3911c121909736a9c1a76e5cf078d19a3e7d233,Contract 0xb3911c121909736a9c1a76e5cf078d19a3e7d233
contract_0x7da3c860996966409a2c0136b61e9b34f6bd1a34,1,0x7da3c860996966409a2c0136b61e9b34f6bd1a34,Contract 0x7da3c860996966409a2c0136b61e9b34f6bd1a34
contract_0x2ddd5e07dad86af708082171ef01f5ab1fd54f3a,1,0x2ddd5e07dad86af708082171ef01f5ab1fd54f3a,Contract 0x2ddd5e07dad86af708082171ef01f5ab1fd54f3a
linea_v2_linearollup,1,0xd19d4b5d358258f05d7b411e21a1460d11b0876f,Linea_v2: LineaRollup
contract_0x5584197ce066aabc11919ace52b6df5948b1e930,1,0x5584197ce066aabc11919ace52b6df5948b1e930,Contract 0x5584197ce066aabc11919ace52b6df5948b1e930
contract_0x93e3d3a752f31cb46813a0265281ad07f2e2e183,1,0x93e3d3a752f31cb46813a0265281ad07f2e2e183,Contract 0x93e3d3a752f31cb46813a0265281ad07f2e2e183
manifold_erc1155lazypayableclaim,1,0x26bbea7803dcac346d5f5f135b57cf2c752a02be,Manifold: ERC1155LazyPayableClaim
ethereumnameservice_ethregistrarcontroller_3,1,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,Ethereumnameservice: ETHRegistrarController_3
contract_0xeff6cb8b614999d130e537751ee99724d01aa167,1,0xeff6cb8b614999d130e537751ee99724d01aa167,Contract 0xeff6cb8b614999d130e537751ee99724d01aa167
contract_0x7489bea3b8c4ab17002e1af5d2495cecf756b8f1,1,0x7489bea3b8c4ab17002e1af5d2495cecf756b8f1,Contract 0x7489bea3b8c4ab17002e1af5d2495cecf756b8f1
contract_0xe3cbe3a636ab6a754e9e41b12b09d09ce9e53db3,1,0xe3cbe3a636ab6a754e9e41b12b09d09ce9e53db3,Contract 0xe3cbe3a636ab6a754e9e41b12b09d09ce9e53db3
contract_0xf621fb08bbe51af70e7e0f4ea63496894166ff7f,1,0xf621fb08bbe51af70e7e0f4ea63496894166ff7f,Contract 0xf621fb08bbe51af70e7e0f4ea63496894166ff7f
contract_0x659a9670a657ec8717cdb990dd7ef38f8e63fb1a,1,0x659a9670a657ec8717cdb990dd7ef38f8e63fb1a,Contract 0x659a9670a657ec8717cdb990dd7ef38f8e63fb1a
pancakeswap_v3_universalrouter,1,0x65b382653f7c31bc0af67f188122035461ec9c76,Pancakeswap_v3: UniversalRouter
polygon_rootchainmanager,1,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,Polygon: RootChainManager
arbitrum_inbox,1,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,Arbitrum: Inbox
contract_0xd970d7292dfe7dd7528fb8726b1cf9bb3bc93c22,1,0xd970d7292dfe7dd7528fb8726b1cf9bb3bc93c22,Contract 0xd970d7292dfe7dd7528fb8726b1cf9bb3bc93c22
contract_0xee030ec6f4307411607e55acd08e628ae6655b86,1,0xee030ec6f4307411607e55acd08e628ae6655b86,Contract 0xee030ec6f4307411607e55acd08e628ae6655b86
kilnfi_staking_contract_ledger_live,1,0x1e68238ce926dec62b3fbc99ab06eb1d85ce0270,Kilnfi: staking_contract_ledger_live
pulsechain_pulsechainomnibridge,1,0x1715a3e4a142d8b698131108995174f37aeba10d,Pulsechain: PulseChainOmnibridge
contract_0xee9230e4893739f29def13450f2655c5c3b690f1,1,0xee9230e4893739f29def13450f2655c5c3b690f1,Contract 0xee9230e4893739f29def13450f2655c5c3b690f1
contract_0xcf7625a2fb60b0822444e5964b4ce80c148e7fad,1,0xcf7625a2fb60b0822444e5964b4ce80c148e7fad,Contract 0xcf7625a2fb60b0822444e5964b4ce80c148e7fad
ouroboros_feetokenminter,1,0x4c93d6380d22c44850bdfa569df5dd96e278622b,Ouroboros: FeeTokenMinter
eigenlayer_rewardscoordinator,1,0x7750d328b314effa365a0402ccfd489b80b0adda,Eigenlayer: RewardsCoordinator
contract_0x6fdccbd039aef9f1f4caa9fa1afd565e10262812,1,0x6fdccbd039aef9f1f4caa9fa1afd565e10262812,Contract 0x6fdccbd039aef9f1f4caa9fa1afd565e10262812
contract_0x2bcbbfa0c6ecf46dcf05ab9e5be234275a760128,1,0x2bcbbfa0c6ecf46dcf05ab9e5be234275a760128,Contract 0x2bcbbfa0c6ecf46dcf05ab9e5be234275a760128
